reference_number,color_and_brick,quantity,set_number
30042,"Dark Bluish Gray Plate, Modified 4 x 5 with Trap Door HingeCatalog: Parts: Plate, Modified4211077
",7,7261
30565,"Dark Bluish Gray Plate, Round Corner 4 x 4Catalog: Parts: Plate, Round4222042
",2,7261
3298,"Dark Bluish Gray Slope 33 3 x 2Catalog: Parts: Slope4211106
",4,7261
3040,"Dark Bluish Gray Slope 45 2 x 1Catalog: Parts: Slope4211135
",2,7261
3039,"Dark Bluish Gray Slope 45 2 x 2Catalog: Parts: Slope4211054
",2,7261
3747a,"Dark Bluish Gray Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4500464 or 4211064
",11,7261
3660,"Dark Bluish Gray Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4211000
",2,7261
6587,"Dark Bluish Gray Technic, Axle  3L with StudCatalog: Parts: Technic, Axle6129590 or 6587199 or 4211086
",1,7261
32192,"Dark Bluish Gray Technic, Axle and Pin Connector Angled #4 - 135 degreesCatalog: Parts: Technic, Connector6262899 or 4210688
",4,7261
32039,"Dark Bluish Gray Technic, Axle Connector with Axle HoleCatalog: Parts: Technic, Connector6375679 or 6184977 or 4210669
",8,7261
3701,"Dark Bluish Gray Technic, Brick 1 x 4 with HolesCatalog: Parts: Technic, Brick4213607
",4,7261
3895,"Dark Bluish Gray Technic, Brick 1 x 12 with HolesCatalog: Parts: Technic, Brick4210963
",2,7261
32524,"Dark Bluish Gray Technic, Liftarm Thick 1 x 7Catalog: Parts: Technic, Liftarm4210752 or 4495931
",3,7261
32525,"Dark Bluish Gray Technic, Liftarm Thick 1 x 11Catalog: Parts: Technic, Liftarm4534914 or 4603472 or 4210755
",4,7261
3709b,"Dark Bluish Gray Technic, Plate 2 x 4 with 3 HolesCatalog: Parts: Technic, Plate4227398
",7,7261
6636,"Dark Bluish Gray Tile 1 x 6Catalog: Parts: Tile4210651
",1,7261
4162,"Dark Bluish Gray Tile 1 x 8Catalog: Parts: Tile5210651 or 4211008
",8,7261
2412b,"Dark Bluish Gray Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4210631
",9,7261
2515,"Dark Bluish Gray Wheel Hard Plastic Large (54mm D. x 30mm)Catalog: Parts: Wheel6021494 or 4265294
",10,7261
3069b,"Dark Green Tile 1 x 2 with GrooveCatalog: Parts: Tile4261150 or 4586058
",9,7261
2431,"Dark Green Tile 1 x 4Catalog: Parts: Tile4248267 or 4543949
",2,7261
3023,"Dark Red Plate 1 x 2Catalog: Parts: Plate4162582 or 4539097
",11,7261
3460,"Dark Red Plate 1 x 8Catalog: Parts: Plate4541507 or 4162205 or 4529027
",8,7261
47458,"Dark Red Slope, Curved 1 x 2 x 2/3 Wing EndCatalog: Parts: Slope, Curved4218746
",1,7261
41855,"Dark Red Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides, Lip EndCatalog: Parts: Slope, CurvedPart Color Code Missing
",1,7261
47456,"Dark Red Slope, Curved 3 x 2 x 2/3 with Two Studs, Wing EndCatalog: Parts: Slope, Curved6322134 or 6171890 or 4218667
",1,7261
2341,"Dark Red Slope, Inverted 45 3 x 1 DoubleCatalog: Parts: Slope, Inverted4261482
",2,7261
2431,"Dark Red Tile 1 x 4Catalog: Parts: Tile4539060 or 4164220
",3,7261
51739,"Dark Red Wedge, Plate 2 x 4Catalog: Parts: Wedge, Plate4541544 or 4257178
",3,7261
4592c02(inv),"Light Bluish Gray Antenna Small Base with Black LeverCatalog: Parts: Antenna4221775
",4,7261
30374,"Light Bluish Gray Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar6116608 or 4211628
",11,7261
30359b,"Light Bluish Gray Bar 1 x 8 with Brick 1 x 2 Curved Top End (Axle Holder Inside Small End)Catalog: Parts: Bar6273323 or 6259506 or 6030989 or 4258313
",2,7261
44728,"Light Bluish Gray Bracket 1 x 2 - 2 x 2Catalog: Parts: Bracket6117967 or 6009014 or 4211811 or 4277927
",4,7261
3004,"Light Bluish Gray Brick 1 x 2Catalog: Parts: Brick4211388
",6,7261
6112,"Light Bluish Gray Brick 1 x 12Catalog: Parts: Brick4211522
",2,7261
3003,"Light Bluish Gray Brick 2 x 2Catalog: Parts: Brick4211387
",3,7261
3001,"Light Bluish Gray Brick 2 x 4Catalog: Parts: Brick4211385
",2,7261
4070,"Light Bluish Gray Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified4211476
",2,7261
30000,"Light Bluish Gray Brick, Modified 2 x 2 with Pins and Axle HoleCatalog: Parts: Brick, Modified6356172 or 4211752
",3,7261
3062b,"Light Bluish Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round4211412
",12,7261
4589,"Light Bluish Gray Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4529241 or 4518652 or 4211499
",5,7261
30360,"Light Bluish Gray Cylinder 3 x 6 x 2 2/3 Horizontal - Round Connections Between Interior StudsCatalog: Parts: Cylinder4211847
",1,7261
44567a,"Light Bluish Gray Hinge Plate 1 x 2 Locking with 1 Finger on Side with Bottom GrooveCatalog: Parts: Hinge4211814
",3,7261
44570,"Light Bluish Gray Hinge Plate 3 x 4 Locking Dual 2 Finger, 9 TeethCatalog: Parts: Hinge4211841
",1,7261
2586px15,"Light Bluish Gray Minifigure, Shield Ovoid with SW Red, Gray, and Black Lines PatternCatalog: Parts: Minifigure, ShieldPart Color Code Missing
",2,7261
2586px6,"Light Bluish Gray Minifigure, Shield Ovoid with SW Small Rocket at Top PatternCatalog: Parts: Minifigure, Shield4262520
",2,7261
3460,"Light Bluish Gray Plate 1 x 8Catalog: Parts: Plate4211425
",3,7261
3021,"Light Bluish Gray Plate 2 x 3Catalog: Parts: Plate4211396
",8,7261
3034,"Light Bluish Gray Plate 2 x 8Catalog: Parts: Plate4211406
",1,7261
2445,"Light Bluish Gray Plate 2 x 12Catalog: Parts: Plate4211360
",2,7261
3032,"Light Bluish Gray Plate 4 x 6Catalog: Parts: Plate4211404
",7,7261
3035,"Light Bluish Gray Plate 4 x 8Catalog: Parts: Plate4211407
",8,7261
3036,"Light Bluish Gray Plate 6 x 8Catalog: Parts: Plate4211408
",1,7261
3028,"Light Bluish Gray Plate 6 x 12Catalog: Parts: Plate4211400
",2,7261
3027,"Light Bluish Gray Plate 6 x 16Catalog: Parts: Plate4211733
",3,7261
4697b,"Light Bluish Gray Pneumatic T Piece Second Version (T Bar with Ball in Center)Catalog: Parts: Pneumatic4211508
",2,7261
4460a,"Light Bluish Gray Slope 75 2 x 1 x 3 - Open StudCatalog: Parts: Slope4211494
",6,7261
6091,"Light Bluish Gray Slope, Curved 2 x 1 x 1 1/3 with Recessed StudCatalog: Parts: Slope, Curved6285778 or 4211519
",2,7261
30602pb030,"Light Bluish Gray Slope, Curved 2 x 2 Lip with Dark Red Panels, Black Grille, SW Republic Insignia PatternCatalog: Parts: Slope, Curved, DecoratedPart Color Code Missing
",1,7261
44675,"Light Bluish Gray Slope, Curved 2 x 2 with 3 Side Ports RecessedCatalog: Parts: Slope, Curved4213383
",1,7261
4519,"Light Bluish Gray Technic, Axle  3LCatalog: Parts: Technic, Axle4211815
",8,7261
6541,"Light Bluish Gray Technic, Brick 1 x 1 with HoleCatalog: Parts: Technic, Brick4211535
",2,7261
3894,"Light Bluish Gray Technic, Brick 1 x 6 with HolesCatalog: Parts: Technic, Brick4211466
",7,7261
2730,"Light Bluish Gray Technic, Brick 1 x 10 with HolesCatalog: Parts: Technic, Brick4211374
",2,7261
32018,"Light Bluish Gray Technic, Brick 1 x 14 with HolesCatalog: Parts: Technic, Brick4211705
",2,7261
48169,"Light Bluish Gray Technic, Brick Modified 2 x 2 with Pin Hole, Rotation Joint SocketCatalog: Parts: Technic, Brick4227396
",3,7261
32524,"Light Bluish Gray Technic, Liftarm Thick 1 x 7Catalog: Parts: Technic, Liftarm4495930
",4,7261
32140,"Light Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4Catalog: Parts: Technic, Liftarm6271831 or 4211610
",4,7261
32556,"Light Bluish Gray Technic, Pin 3L without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin4211709
",10,7261
32557,"Light Bluish Gray Technic, Pin Connector Perpendicular Double 3LCatalog: Parts: Technic, Connector4211714
",4,7261
6628a,"Light Bluish Gray Technic, Pin with Friction Ridges Lengthwise and Tow Ball with Round Pin HoleCatalog: Parts: Technic, Pin4258312
",3,7261
3673,"Light Bluish Gray Technic, Pin without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin3673194 or 4211807
",14,7261
3738,"Light Bluish Gray Technic, Plate 2 x 8 with 7 HolesCatalog: Parts: Technic, Plate4211449
",1,7261
731c06,"Light Bluish Gray Technic, Shock Absorber 6.5L - Soft SpringCatalog: Parts: Technic, Shock Absorber6027565 or 4265688
",2,7261
3068b,"Light Bluish Gray Tile 2 x 2 with GrooveCatalog: Parts: Tile4211413
",7,7261
2555,"Light Bluish Gray Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, Modified6030711 or 2555194 or 4211369
",8,7261
2412b,"Light Bluish Gray Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4211350
",1,7261
41770,"Light Bluish Gray Wedge, Plate 4 x 2 LeftCatalog: Parts: Wedge, Plate4211735
",4,7261
41769,"Light Bluish Gray Wedge, Plate 4 x 2 RightCatalog: Parts: Wedge, Plate4211732
",4,7261
50305,"Light Bluish Gray Wedge, Plate 8 x 3 LeftCatalog: Parts: Wedge, Plate4258275
",5,7261
50304,"Light Bluish Gray Wedge, Plate 8 x 3 RightCatalog: Parts: Wedge, Plate4258273
",5,7261
32278,"Pearl Dark Gray Technic, Liftarm Thick 1 x 15Catalog: Parts: Technic, Liftarm4227469
",4,7261
2877,"Pearl Light Gray Brick, Modified 1 x 2 with Grille / Fluted ProfileCatalog: Parts: Brick, Modified4186643
",7,7261
41862,"Pearl Light Gray Plate, Modified 2 x 2 with VentsCatalog: Parts: Plate, Modified4258062
",2,7261
32062,"Red Technic, Axle  2L NotchedCatalog: Parts: Technic, Axle4142865
",9,7261
3002,"Reddish Brown Brick 2 x 3Catalog: Parts: Brick4216668
",6,7261
4079,"Reddish Brown Minifigure, Utensil Seat (Chair) 2 x 2Catalog: Parts: Minifigure, Utensil4211206
",2,7261
3710,"Reddish Brown Plate 1 x 4Catalog: Parts: Plate4211190
",3,7261
2420,"Reddish Brown Plate 2 x 2 CornerCatalog: Parts: Plate4211257
",8,7261
3958,"Reddish Brown Plate 6 x 6Catalog: Parts: Plate4217848
",1,7261
3298,"Reddish Brown Slope 33 3 x 2Catalog: Parts: Slope4216625
",1,7261
3700,"Reddish Brown Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, Brick4211252
",8,7261
32523,"Reddish Brown Technic, Liftarm Thick 1 x 3Catalog: Parts: Technic, Liftarm6121726 or 4211330
",2,7261
3023,"Tan Plate 1 x 2Catalog: Parts: Plate4113917
",6,7261
3460,"Tan Plate 1 x 8Catalog: Parts: Plate4114324
",2,7261
3020,"Tan Plate 2 x 4Catalog: Parts: Plate4114309
",5,7261
3794a,"Tan Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified4155708
",1,7261
4265c,"Tan Technic Bush 1/2 SmoothCatalog: Parts: Technic4206210
",4,7261
32013,"Tan Technic, Axle and Pin Connector Angled #1Catalog: Parts: Technic, Connector4265621 or 4140452
",4,7261
32064,"Tan Technic, Brick 1 x 2 with Axle HoleCatalog: Parts: Technic, Brick6219794 or 4158132 or 4233494
",5,7261
41677,"Tan Technic, Liftarm Thin 1 x 2 - Axle HolesCatalog: Parts: Technic, Liftarm4205392
",1,7261
2555,"Tan Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, Modified4542411 or 4206665
",5,7261
6179,"Tan Tile, Modified 4 x 4 with Studs on EdgeCatalog: Parts: Tile, Modified6037549 or 4205533
",1,7261
3069b,"Trans-Black Tile 1 x 2 with GrooveCatalog: Parts: Tile6251292 or 4250471 or 4529685
",14,7261
4589,"Trans-Light Blue Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4252632
",6,7261
4073,"Trans-Light Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240225 or 4163917
",2,7261
2412b,"Trans-Light Blue Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified6147051 or 4143190
",7,7261
3941,"Trans-Neon Orange Brick, Round 2 x 2 with Axle HoleCatalog: Parts: Brick, Round6273156 or 611647
",2,7261
4589,"Trans-Neon Orange Cone 1 x 1 without Top GrooveCatalog: Parts: Cone618847 or 4624375 or 4529918
",1,7261
4073,"Trans-Neon Orange Plate, Round 1 x 1Catalog: Parts: Plate, Round6240218 or 3005747
",1,7261
2654,"Trans-Neon Orange Plate, Round 2 x 2 with Rounded Bottom (Boat Stud)Catalog: Parts: Plate, Round4164004 or 6171734 or 6124909 or 4262546 or 4278416
",2,7261
4589,"Trans-Yellow Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4567332 or 618844
",4,7261
6232,"White Brick, Modified 2 x 2 with Pin and Axle HoleCatalog: Parts: Brick, Modified4143137
",2,7261
6259,"White Cylinder Half 2 x 4 x 4Catalog: Parts: Cylinder6106024 or 4163987
",2,7261
3960,"White Dish 4 x 4 Inverted (Radar) with Solid StudCatalog: Parts: Dish396001
",1,7261
3937,"White Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge393701
",1,7261
44568,"White Hinge Plate 1 x 4 Locking Dual 1 Fingers on SideCatalog: Parts: Hinge6276043 or 4193479
",1,7261
4085c,"White Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified408501
",2,7261
3298,"White Slope 33 3 x 2Catalog: Parts: Slope329801
",1,7261
32291,"White Technic, Axle and Pin Connector Perpendicular DoubleCatalog: Parts: Technic, Connector6292916 or 6254266 or 322911 or 4144131
",4,7261
3700,"White Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, Brick370001
",2,7261
3701,"White Technic, Brick 1 x 4 with HolesCatalog: Parts: Technic, Brick370101
",2,7261
2412b,"White Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241201
",1,7261
4150,"White Tile, Round 2 x 2Catalog: Parts: Tile, Round415001
",1,7261
43710,"White Wedge 4 x 2 Triple LeftCatalog: Parts: Wedge6106685 or 4179867
",2,7261
43711,"White Wedge 4 x 2 Triple RightCatalog: Parts: Wedge6106683 or 4179868
",2,7261
2419,"White Wedge, Plate 3 x 6 Cut CornersCatalog: Parts: Wedge, Plate241901
",2,7261
30136,"Yellow Brick, Modified 1 x 2 with Log ProfileCatalog: Parts: Brick, Modified6280485 or 4204626 or 4519908
",4,7261
4073,"Yellow Plate, Round 1 x 1Catalog: Parts: Plate, Round614124
",4,7261
75535,"Yellow Technic, Pin Connector Round 2L without Slot (Pin Joiner Round)Catalog: Parts: Technic, Connector75644
",2,7261
2412b,"Yellow Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241224
",4,7261
sw0001b(inv)," Battle Droid Tan without Back PlateCatalog: Minifigures: Star Wars
",2,7261
sw0126(inv)," Clone Trooper Episode 3Catalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7261
sw0127(inv)," Clone Trooper Episode 3 with Jet Pack on Back, 'Aerial Trooper'Catalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7261
sw0128(inv)," Clone Trooper Episode 3, Yellow Markings and PauldronCatalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7261
sw0133," Mace Windu with Light-Up Lightsaber (Trans-Light Purple Lightsaber Blade)Catalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7261
sw0131(inv)," Scout Trooper Episode 3, 'Kashyyyk Trooper'Catalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7261
4697b,"Light Bluish Gray Pneumatic T Piece Second Version (T Bar with Ball in Center)Catalog: Parts: Pneumatic4211508
",1,7261
4073,"Pearl Light Gray Plate, Round 1 x 1Catalog: Parts: Plate, Round4260478
",1,7261
30377,"Tan Arm Mechanical, Battle DroidCatalog: Parts: Minifigure, Body Part6330119 or 4261885
",1,7261
4265c,"Tan Technic Bush 1/2 SmoothCatalog: Parts: Technic4206210
",1,7261
4073,"Trans-Dark Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240214 or 3005743
",1,7261
4073,"Trans-Light Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240225 or 4163917
",1,7261
4073,"Trans-Neon Orange Plate, Round 1 x 1Catalog: Parts: Plate, Round6240218 or 3005747
",1,7261
4073,"Yellow Plate, Round 1 x 1Catalog: Parts: Plate, Round614124
",1,7261
3937c02(inv),"Dark Bluish Gray Hinge Brick 1 x 2 with Black Top Plate (3937 / 3938)Catalog: Parts: HingePart Color Code Missing
",3,7261
3937c02(inv),"White Hinge Brick 1 x 2 with Black Top Plate (3937 / 3938)Catalog: Parts: HingePart Color Code Missing
",1,7261
32054,"Black Technic, Pin 3L with Friction Ridges Lengthwise and Stop BushCatalog: Parts: Technic, Pin6321745 or 3205426 or 4140801 or 4107742
",12,7261
32039,"Dark Gray Technic, Axle Connector with Axle HoleCatalog: Parts: Technic, Connector4141420
",8,7261
2877,"Light Bluish Gray Brick, Modified 1 x 2 with Grille / Fluted ProfileCatalog: Parts: Brick, Modified4211383
",7,7261
3673,"Light Bluish Gray Technic, Pin without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin3673194 or 4211807
",36,7261
32140,"Light Gray Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4Catalog: Parts: Technic, Liftarm4121620
",4,7261
2412b,"Medium Blue Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4171075
",7,7261
32064b,"Tan Technic, Brick 1 x 2 with Axle Hole (x Shape)Catalog: Parts: Technic, Brick4233494
",5,7261
4589,"Trans-Orange Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4567338 or 4221195
",1,7261
4265c,"Yellow Technic Bush 1/2 SmoothCatalog: Parts: Technic6271167 or 4239601 or 3212324
",4,7261
4265c,"Yellow Technic Bush 1/2 SmoothCatalog: Parts: Technic6271167 or 4239601 or 3212324
",1,7261
